time,DCMotor_angle,DCMotot_speed,controller_output
9.1,0.9996289371803302,3.574393995319563e-05,0.006232149664067599
9.11,0.999629353343453,4.748842453554986e-05,0.006277924532658796
9.120000000000001,0.9996298857339962,5.898941170732934e-05,0.006183896891759022
9.13,0.9996305319204954,7.02476304583699e-05,0.006223691788123542
9.14,0.9996312894807049,8.126414213970831e-05,0.0061292360610809005
9.15,0.9996321560017345,9.203980880665135e-05,0.006163320065832034
9.16,0.9996331290811643,0.00010257581115411832,0.006068487627111208
9.17,0.9996342063271697,0.0001128731378705072,0.0060971234183404
9.18,0.9996353853595864,0.00012293308302016576,0.006001967755462245
9.19,0.9996366638100239,0.00013275675557807443,0.0060254116508499656
9.200000000000001,0.9996380393228806,0.00014234555707536554,0.00592998806979439
9.21,0.9996395095554463,0.0001517007105177294,0.005948490069418
9.22,0.9996410721788682,0.0001608237190776452,0.005852855415257263
9.23,0.9996427248782415,0.00016971591363089587,0.005866659245529204
9.24,0.9996444653535292,0.00017837889324809293,0.0057708716371563384
9.25,0.9996462913196394,0.0001868140906139904,0.005780214796059058
9.26,0.9996482005072996,0.00019502319504105243,0.005684333374057937
9.27,0.9996501906631213,0.00020300773506538278,0.005689447178506224
9.28,0.9996522595504298,0.00021076948467639724,0.005593531866468382
9.290000000000001,0.9996544049493157,0.00021831006241109928,0.005594641500457853
9.3,0.9996566246574218,0.0002256313214664524,0.00549875277968892
9.31,0.9996589164899814,0.00023273496464052331,0.005496077344206207
9.32,0.9996612782805626,0.00023962291896771246,0.005400276040259888
9.33,0.9996637078810939,0.00024629696588109664,0.005394028605189449
9.34,0.9996662031625674,0.00025275910098525767,0.005298375687094403
9.35,0.9996687620150508,0.0002590111788388856,0.005288763344390823
9.36,0.9996713823483517,0.00026505525845559914,0.005193319735420809
9.370000000000001,0.9996740620920156,0.00027089326212961383,0.005180543654225933
9.38,0.9996767991959515,0.0002765273072315101,0.005085370053971583
9.39,0.9996795916304175,0.0002819593785226173,0.005069625537565403
9.4,0.9996824373866074,0.00028719164679019904,0.004974782254974719
9.41,0.9996853344766248,0.0002922261541181332,0.0049562587996923035
9.42,0.9996882809340323,0.0002970651198843459,0.004861805597047575
9.43,0.9996912748138121,0.00030171063847638554,0.004840686952096718
9.44,0.9996943141928811,0.00030616497315328315,0.004746682899585575
9.450000000000001,0.9996973971700382,0.00031043026571481023,0.004723147129794103
9.46,0.9997005218664446,0.00031450881870992686,0.004629650468950142
9.47,0.9997036864255585,0.00031840281658796675,0.004603870018425216
9.48,0.9997068890135823,0.00032211459671679606,0.004510938036678902
9.49,0.9997101278193853,0.00032564638156274865,0.004483079794786127
9.5,0.9997134010549179,0.0003290005389631438,0.004390768707982828
9.51,0.9997167069551228,0.000332179324899797,0.004360994076732627
9.52,0.9997200437783172,0.0003351851334529056,0.004269358921476285
9.53,0.9997234098060926,0.00033802024975009866,0.004237823884641223
9.540000000000001,0.9997268033436664,0.0003406870900117986,0.004146918419128565
9.55,0.9997302227197709,0.0003431879642742577,0.004113773613119431
9.56,0.9997336662869744,0.00034552530692016795,0.004023650225865982
9.57,0.9997371324215594,0.0003477014487900647,0.003989041012074035
9.58,0.999740619523816,0.00034971883857637333,0.0038997506397275283
9.59,0.9997441260179084,0.000351579823952677,0.0038638171783468844
9.6,0.9997476503521413,0.0003532868641943483,0.0037754092298724062
9.61,0.9997511909988155,0.0003548423199699022,0.0037382865556538913
9.620000000000001,0.9997547464544675,0.0003562486575369241,0.0036508088447668174
9.63,0.999758315239716,0.00035750824685376023,0.0036126269441786873
9.64,0.9997618958994756,0.000358623557685593,0.003526125628670662
9.65,0.9997654870027926,0.00035959696570816594,0.003487009517673778
9.66,0.9997690871430347,0.00036043094084561373,0.003401529045842344
9.67,0.9997726949377178,0.0003611278610509092,0.003361598849967784
9.68,0.9997763090286712,0.00036169019318419977,0.0032771819130563706
9.69,0.9997799280818551,0.00036212031416712863,0.003236552948348126
9.700000000000001,0.9997835507875045,0.0003624206846982147,0.0031532404399858827
9.71,0.9997871758599363,0.0003625936774900764,0.003112023294798122
9.72,0.9997908020376722,0.00036264174410660145,0.00302985427574462
9.73,0.9997944280832376,0.00036256725000366745,0.0029881548943669622
9.74,0.9997980527832627,0.0003623726347614584,0.0029071665633007837
9.75,0.9998016749482738,0.00036206025366030406,0.0028650863301616925
9.76,0.9998052934127746,0.0003616325315707015,0.0027853140001454224
9.77,0.9998089070350298,0.000361091810806391,0.002742949825028679
9.78,0.9998125146971267,0.00036044049892420177,0.002664426904732564
9.790000000000001,0.9998161153047522,0.00035968092260673214,0.002621871309064383
9.8,0.9998197077872357,0.00035881546961406873,0.00254462928949703
9.81,0.9998232910973188,0.00035784644845817976,0.002501970493010236
9.82,0.9998268642111816,0.0003567762247389839,0.002426038938841718
9.83,0.999830426128205,0.00035560708638190177,0.00238336094748981
9.84,0.9998339758709812,0.00035434137458151114,0.0023087674926240143
9.85,0.9998375124850696,0.0003529813543827505,0.0022661501869394307
9.86,0.9998410350389901,0.00035152934044642415,0.002192920534250159
9.870000000000001,0.9998445426239755,0.00034998757276329063,0.0021504397585502266
9.88,0.9998480343539483,0.0003483583374472047,0.002078597684338379
9.89,0.9998515093652679,0.00034664384737947507,0.002036325335589395
9.9,0.9998549668166936,0.0003448463582273128,0.001965892697365579
9.91,0.9998584058891259,0.0003429680538238945,0.0019238968153236224
9.92,0.9998618257855568,0.00034101115760184364,0.001854893563340454
9.93,0.9998652257308064,0.00033897782252211413,0.0018132384208006114
9.94,0.9998686049714601,0.00033687023810470025,0.0017456826126697744
9.950000000000001,0.9998719627756008,0.0003346905247267948,0.0017044288057852242
9.96,0.9998752984327341,0.00033244083642568396,0.0016383366249055342
9.97,0.9998786112535175,0.0003301232593937379,0.001597541164029631
9.98,0.9998819005696732,0.0003277399107214248,0.0015329269403057122
9.99,0.9998851657337138,0.00032529284092348013,0.0014926433405113015
10.0,0.9998884061188454,0.0003227841287833569,0.0014295195746142075
